actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
3638,22.969103,545700,0.9974749,0.85162354,0.5600077,-10.681828,12221,1833150,8292,6062.480757951736,-79.45114,-0.557446,2.2142103,98.67669967831381
3645,22.866608,546750,0.99750066,0.8574219,0.53937244,-9.005592,12242,1836300,8306,6072.888758420944,-79.07796,-0.502173,2.1656399,62.932048226214114
3649,21.658337,547350,0.99749255,0.8619995,0.5214395,-10.317429,12261,1839150,8320,6082.9605395793915,-78.748146,-0.5481357,2.239709,74.9710812954543
3657,20.751846,548550,0.9974699,0.8502197,0.5726829,-11.396202,12282,1842300,8334,6093.42532992363,-75.46324,-0.50280654,2.2181454,61.14002336406558
3661,22.512865,549150,0.99749756,0.8544922,0.55252,-10.596615,12298,1844700,8348,6103.428770780563,-79.43468,-0.5487672,2.2462435,76.8762621764335
3669,22.063942,550350,0.99751186,0.8658447,0.508033,-8.689076,12318,1847700,8362,6113.849362850189,-77.3052,-0.5027927,2.2120879,63.10176024545317
3674,20.69519,551100,0.99751353,0.8569336,0.53848034,-11.366392,12340,1851000,8376,6123.921786308289,-77.44743,-0.48517185,2.251369,74.26964620887487
3680,21.848654,552000,0.99748826,0.8577881,0.51876974,-9.387597,12358,1853700,8390,6134.1739184856415,-76.601105,-0.520365,2.2659974,75.30914500902945
3686,21.450188,552900,0.9974475,0.84820557,0.5557963,-9.675245,12375,1856250,8404,6144.507014989853,-75.7937,-0.5301594,2.243072,75.21701361208895
3692,22.238325,553800,0.99750996,0.8614502,0.53512,-11.943544,12395,1859250,8418,6154.836843729019,-77.449486,-0.55050254,2.220582,76.74895484818352
3697,21.882792,554550,0.997493,0.8574219,0.5371208,-10.379283,12414,1862100,8432,6164.900022506714,-77.22326,-0.5051598,2.3135524,100.646374828232
3704,22.539656,555600,0.9974923,0.8602905,0.5235344,-8.686239,12433,1864950,8446,6175.391152858734,-79.129,-0.5143199,2.6826599,76.36928948957116
3710,22.619917,556500,0.99745464,0.8548584,0.55193245,-9.9540615,12451,1867650,8460,6185.648480892181,-76.90814,-0.5247478,2.1816816,76.51810394711713
3716,21.663528,557400,0.99743414,0.8463135,0.5880265,-10.375451,12472,1870800,8474,6195.988581418991,-76.66226,-0.5769804,2.312694,76.33083053978731
3721,22.289154,558150,0.9974501,0.8378906,0.5835349,-10.941389,12489,1873350,8488,6206.174770593643,-75.24244,-0.5631119,2.3212228,99.75508826824777
3727,20.913244,559050,0.9974561,0.8463745,0.56856775,-9.600931,12509,1876350,8502,6216.492253065109,-72.863976,-0.5232353,2.4348252,96.92024813216673
3733,21.098417,559950,0.9974632,0.8458252,0.60603875,-10.322411,12527,1879050,8516,6226.82124710083,-72.49196,-0.55230194,2.4587932,101.46440823522119
3739,20.702656,560850,0.9974148,0.8451538,0.59028417,-8.538907,12546,1881900,8530,6237.162149429321,-73.258484,-0.56962657,2.190422,98.22560656546325
3745,20.998533,561750,0.99744177,0.8463135,0.59248483,-11.013071,12565,1884750,8544,6247.480632781982,-68.96161,-0.5648849,2.4279537,100.64554464206375
3752,21.974163,562800,0.997525,0.8647461,0.5168903,-9.751452,12586,1887900,8558,6258.015483617783,-76.12796,-0.48544335,2.3362827,61.98591415299724
3757,21.67397,563550,0.9974952,0.8609619,0.5447272,-9.937673,12603,1890450,8572,6268.121219873428,-74.06651,-0.54363257,2.480896,101.53736773800162
3763,20.890276,564450,0.9975548,0.8624878,0.5339787,-11.120163,12623,1893450,8586,6278.516255617142,-74.46947,-0.49056894,2.1736047,74.0866401123407
3769,20.085907,565350,0.99747014,0.8468628,0.55525124,-10.563633,12642,1896300,8600,6288.5222318172455,-75.471306,-0.51531696,2.2243104,101.64117302048345
3776,20.19843,566400,0.99747586,0.8498535,0.5758449,-9.362126,12664,1899600,8614,6298.998097896576,-72.19374,-0.55868185,2.3002343,61.8217305080573
3781,21.273508,567150,0.99751306,0.8464966,0.55786383,-10.257422,12680,1902000,8628,6309.080481529236,-73.97327,-0.5362191,2.199316,99.91385466538676
3786,21.270992,567900,0.9974208,0.85388184,0.5700909,-11.512503,12701,1905150,8642,6319.561826467514,-73.73065,-0.56474656,2.2467139,74.49641248910036
3793,20.535711,568950,0.9974263,0.8502197,0.56686765,-10.464624,12717,1907550,8656,6329.919114589691,-73.00806,-0.55777156,2.2361257,100.23492949941804
3798,20.218945,569700,0.9974227,0.83776855,0.62355673,-11.370619,12737,1910550,8670,6340.155596256256,-68.79346,-0.6520463,2.7401724,74.96982500041892
3805,20.234114,570750,0.997478,0.84661865,0.56840414,-13.206214,12756,1913400,8684,6350.437547922134,-72.72708,-0.5538987,2.209374,101.3570980054848
3811,20.469006,571650,0.9974575,0.8498535,0.56748724,-9.788543,12777,1916550,8698,6360.746288061142,-71.58411,-0.5836339,2.1408682,75.33416870997173
3817,21.193169,572550,0.9975598,0.8699341,0.5085883,-9.955227,12794,1919100,8712,6371.072432518005,-75.38089,-0.48610508,2.6175659,100.80152008441576
3822,21.163784,573300,0.99755096,0.8730469,0.4754228,-10.765546,12812,1921800,8726,6381.380154371262,-76.50433,-0.4569608,2.4717185,74.72225891962655
3829,20.437567,574350,0.997468,0.85406494,0.5585912,-8.871635,12834,1925100,8740,6391.662769794464,-71.821434,-0.5167304,2.236979,99.50253672007487
3835,20.339664,575250,0.9974458,0.8399658,0.59856606,-10.6832485,12852,1927800,8754,6401.946669340134,-71.079666,-0.61699104,2.2379136,98.37759104955465
3841,21.484188,576150,0.9974513,0.8461304,0.5670337,-8.890226,12869,1930350,8768,6412.211891412735,-72.34354,-0.54032767,2.3580642,101.8372889972211
3846,21.358131,576900,0.99746037,0.8470459,0.58551574,-10.444575,12888,1933200,8782,6422.507760763168,-72.91544,-0.53746426,2.6269317,74.31376976294159
3853,20.63736,577950,0.99751997,0.8571167,0.53741586,-11.152112,12907,1936050,8796,6432.79124045372,-73.6942,-0.52934873,2.3565717,98.30906426087867
3859,21.568779,578850,0.9975195,0.8687134,0.51175654,-8.99741,12926,1938900,8810,6443.094698190689,-74.24187,-0.46501306,2.2487319,97.78364110712597
3865,21.107845,579750,0.9975116,0.8520508,0.5547762,-9.47756,12945,1941750,8824,6453.415060758591,-73.45654,-0.5147092,2.170154,74.76277817883657
3871,21.948273,580650,0.99750185,0.85266113,0.5657352,-9.98825,12966,1944900,8838,6463.789853811264,-73.930115,-0.543399,2.3161716,99.18521315722771
3877,21.107431,581550,0.9974992,0.83898926,0.618987,-10.555266,12985,1947750,8852,6474.057679891586,-71.67598,-0.6241492,2.1747253,74.19945684547461
3883,21.375862,582450,0.9974811,0.8567505,0.5621226,-11.668629,13002,1950300,8866,6484.320165157318,-74.155685,-0.5609621,2.4378297,99.00508458948191
