actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1,10,0.02782011,0.0,0.0,0.0,10,0.0,0.6315133,0.6802147,0.6802147,0.6802147,0.6593334,0.6802147,0.6802147,0.6802147,0.6315133,0.6802147,0.6802147,0.6802147,0.2929702940572929,0.0,nan
4,40,-0.012298584,-0.00022180378,-0.00022180378,-0.00022180378,10,0.0,0.66891277,0.6789035,0.6789035,0.6789035,0.6566142,0.67868173,0.67868173,0.67868173,0.5908747,0.66213745,0.66213745,0.66213745,4.159809610764656,0.0,0.0
