actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
41151,531070,0.33710262,0.13124269,0.13207254,0.12781024,10,0.0,70882,1150660,0.3681107,0.54960525,0.54989797,0.5526815,0.7052133,0.6808479,0.68197054,0.6805924,7891,8378.70682311058,0.34860867,0.47769362,0.4926046,0.48598996,13.859452079147134,0.0,0.0
41211,531670,0.38553455,0.10383336,0.12722963,0.12711339,10,0.0,70974,1151580,0.29756585,0.57401645,0.5553107,0.55387425,0.6831004,0.6778498,0.68254036,0.6810617,7900,8388.348515987396,0.28154713,0.5131582,0.49723122,0.48685306,31.130764971595422,0.0,0.0
41272,532280,0.37742245,0.12969425,0.12341941,0.12701489,10,0.0,71079,1152630,0.2824095,0.5454933,0.5553218,0.5538207,0.65983194,0.6748701,0.6784668,0.680897,7910,8399.215907812119,0.2824095,0.4077456,0.46948028,0.4855417,10.514693808688058,0.0,0.0
41333,532890,0.33155397,0.08210875,0.12659612,0.12703277,10,0.0,71172,1153560,0.34997264,0.5943717,0.5495319,0.55322295,0.6815266,0.6764805,0.6759042,0.68030345,7919,8408.882157802582,0.29496557,0.5426239,0.467797,0.48501727,11.209540407410802,0.0,0.0
41400,533560,0.39616156,0.14289454,0.13272162,0.1280877,10,0.0,71286,1154700,0.2815035,0.5292162,0.54518723,0.5516234,0.67766505,0.6721107,0.67741865,0.68008024,7930,8420.755485534668,0.2815035,0.49321562,0.46619475,0.4828263,10.3025269819935,0.0,0.0
41461,534170,0.32247692,0.10501615,0.12836386,0.1279117,10,0.0,71380,1155640,0.3597803,0.58058757,0.5499154,0.5519629,0.68225724,0.68560374,0.6781859,0.680068,7939,8430.503482818604,0.3597803,0.52920455,0.45964187,0.48085263,27.684644980393113,0.0,0.0
41522,534780,0.31315833,0.14423046,0.12179794,0.12828766,10,0.0,71483,1156670,0.35381198,0.5412592,0.5601953,0.5515047,0.6669703,0.6854896,0.68199325,0.68026626,7949,8441.016758441925,0.3203774,0.47998548,0.47452766,0.48195088,13.383681770985234,0.0,0.0
41586,535420,0.29705185,0.14777811,0.12805599,0.12868322,10,0.0,71575,1157590,0.37129408,0.52748644,0.55430776,0.5513922,0.6683459,0.67526454,0.6820813,0.6803335,7958,8450.68714261055,0.37129408,0.37517163,0.4699315,0.48138416,13.607028685586224,0.0,0.0
41650,536060,0.3537089,0.16309868,0.12972435,0.12876412,10,0.0,71678,1158620,0.34918538,0.524948,0.5558934,0.5518539,0.7028943,0.68804675,0.6815918,0.680395,7968,8461.349726676941,0.33108655,0.4503548,0.48857334,0.4805034,15.149444542567974,0.0,0.0
41712,536680,0.40599868,0.10892556,0.12619212,0.12822299,10,0.0,71778,1159620,0.27838692,0.57118434,0.55874866,0.55260134,0.6843856,0.68010986,0.6849407,0.6807484,7978,8471.807647228241,0.27838692,0.5000916,0.4842311,0.48098135,14.706685306407394,0.0,0.0
41778,537340,0.34465286,0.15459159,0.1253926,0.12801287,10,0.0,71882,1160660,0.3275009,0.5165393,0.5557629,0.5529856,0.6721538,0.67113096,0.6809757,0.6807926,7988,8482.357194900513,0.2776363,0.47647756,0.48460826,0.48153266,13.961146621690668,0.0,0.0
41843,537990,0.29415646,0.10168979,0.14023307,0.12792312,10,0.0,71997,1161810,0.3825108,0.5818213,0.5413375,0.55303895,0.6766673,0.68351114,0.6815706,0.6809673,7999,8494.184424161911,0.28987107,0.5309413,0.4779034,0.48261777,13.312292506427143,0.0,0.0
41902,538580,0.32583898,0.18065329,0.14592895,0.12906243,10,0.0,72091,1162750,0.3800587,0.4956123,0.53704923,0.55217886,0.7058977,0.67626554,0.6829782,0.68103546,8008,8503.769927501678,0.29846182,0.45442635,0.46641722,0.47976708,10.789928072359823,0.0,0.0
41967,539230,0.2820429,0.09927931,0.13783379,0.12997156,10,0.0,72193,1163770,0.37173185,0.583058,0.5427051,0.5511172,0.65377474,0.68233734,0.6805389,0.6807884,8018,8514.389808177948,0.3332525,0.5203264,0.47124073,0.47729304,10.869699526681442,0.0,0.0
42028,539840,0.35613272,0.14137831,0.13881336,0.13062702,10,0.0,72296,1164800,0.31849644,0.53025174,0.5431575,0.5503633,0.67462915,0.67163,0.68182445,0.68081325,8028,8525.378918886185,0.31849644,0.42743507,0.4609161,0.47576,12.746939619017517,0.0,0.0
42095,540510,0.39592537,0.10909202,0.1284761,0.13007015,10,0.0,72400,1165840,0.27963528,0.5739958,0.55652773,0.551476,0.67556065,0.6830879,0.68457705,0.68139464,8038,8535.897131204605,0.27963528,0.46607667,0.47556457,0.47431666,12.281718812361296,0.0,0.0
42155,541110,0.35993302,0.1397277,0.12536919,0.13056509,10,0.0,72501,1166850,0.30226588,0.5490082,0.559684,0.5510995,0.6621989,0.6887359,0.6850564,0.68144923,8048,8546.419646501541,0.30226588,0.5212113,0.49770722,0.47526246,10.592816297914876,0.0,0.0
42215,541710,0.4004121,0.12610456,0.13516766,0.13082953,10,0.0,72596,1167800,0.27852502,0.55157536,0.5473836,0.55119675,0.67893714,0.67767996,0.6825512,0.68147314,8057,8556.143157958984,0.27852502,0.42682394,0.48140678,0.47383314,10.708168663133279,0.0,0.0
42288,542440,0.0,0.15397574,0.11772262,0.12990725,10,0.0,72709,1168930,0.65691,0.523276,0.5616791,0.55203736,0.65691,0.6772517,0.67940193,0.6816786,8068,8567.765624284744,0.65691,0.39727935,0.46009338,0.47443536,12.150369771468515,0.0,0.0
42348,543040,0.4292721,0.13621143,0.12217419,0.12952176,10,0.0,72813,1169970,0.27830926,0.5443319,0.5561199,0.5522605,0.70758134,0.68054336,0.677942,0.6818165,8078,8578.310670375824,0.27830926,0.48426527,0.47260207,0.4743272,14.599801590754826,0.0,0.0
42408,543640,0.36508983,0.14738873,0.14220941,0.12998214,10,0.0,72907,1170910,0.33604914,0.5258634,0.5378112,0.5524852,0.701139,0.67325217,0.6800206,0.68195033,8087,8587.974779605865,0.33604914,0.46679202,0.4702707,0.47608182,31.207897689562703,0.0,0.0
42465,544210,0.37383908,0.08858358,0.120240614,0.12948331,10,0.0,73002,1171860,0.29719615,0.5903777,0.5590403,0.5529218,0.67103523,0.67896134,0.679281,0.6819454,8096,8597.403895139694,0.29085603,0.5459574,0.4933575,0.47835538,14.056718131617515,0.0,0.0
42531,544870,0.38949552,0.08074901,0.12619466,0.12987,10,0.0,73106,1172900,0.27760658,0.59923005,0.5529829,0.552109,0.6671021,0.6799791,0.67917746,0.6815894,8106,8607.812501907349,0.27760658,0.58577144,0.48759955,0.47830927,14.269179411549578,0.0,0.0
42596,545520,0.37950206,0.1266902,0.1201737,0.12879062,10,0.0,73218,1174020,0.30961442,0.5443547,0.55936944,0.5527631,0.6891165,0.6710449,0.6795256,0.68145734,8117,8619.46571469307,0.30961442,0.49359435,0.49420205,0.4795083,10.282619146790788,0.0,0.0
42658,546140,0.35020968,0.08959383,0.10913739,0.12756528,10,0.0,73314,1174980,0.30691335,0.5943049,0.5692514,0.5538603,0.657123,0.6838987,0.67856026,0.6813893,8126,8629.12919330597,0.30691335,0.5673671,0.50035906,0.48037976,28.928129774019677,0.0,0.0
42722,546780,0.00075119734,0.13937482,0.111921616,0.12757148,10,0.0,73416,1176000,0.6537491,0.54003626,0.57084197,0.5536979,0.6545003,0.67941105,0.6827635,0.6811326,8136,8639.505092144012,0.3631367,0.5153731,0.51156294,0.4812463,12.212411849315467,0.0,0.0
42779,547350,0.39492628,0.09886025,0.11643042,0.12632374,10,0.0,73516,1177000,0.30490115,0.5834942,0.56364113,0.55490744,0.69982743,0.68235445,0.68012804,0.6810978,8146,8650.306447029114,0.30490115,0.5622972,0.5152183,0.48322016,11.011258550236867,0.0,0.0
42849,548050,0.3944738,0.088102914,0.12867753,0.1259394,10,0.0,73621,1178050,0.2927251,0.59795105,0.5534016,0.5552502,0.6871989,0.68605405,0.68196386,0.6812249,8156,8660.656241178513,0.2836862,0.54279596,0.4995867,0.4839336,9.553529026022938,0.0,0.0
42908,548640,0.39251107,0.13311376,0.11992977,0.1245908,10,0.0,73711,1178950,0.28678304,0.54633164,0.5625913,0.5565067,0.6792941,0.6794454,0.68252105,0.6811114,8165,8670.083235025406,0.27811506,0.5141212,0.4984887,0.48683923,10.294281222127811,0.0,0.0
42962,549180,0.31877053,0.12584445,0.11619984,0.12335773,10,0.0,73802,1179860,0.33780485,0.54695255,0.5633686,0.55770934,0.6565754,0.6745224,0.6798996,0.6810444,8174,8681.023389816284,0.33780485,0.4911976,0.5063456,0.4890509,21.636004985102467,0.0,0.0
43020,549760,0.03832382,0.14207187,0.1370986,0.12426586,10,0.0,73902,1180860,0.6351341,0.5482032,0.54547304,0.556844,0.6734579,0.6902751,0.6825716,0.6810369,8183,8691.822102069855,0.33265582,0.41578007,0.479031,0.4885397,12.250274180051958,0.0,0.0
43072,550280,0.4237179,0.0846508,0.13987158,0.12394691,10,0.0,73978,1181620,0.29058132,0.6011528,0.5430871,0.5568941,0.7142992,0.6858036,0.68295866,0.68080574,8191,8701.525109052658,0.29058132,0.5707414,0.47321492,0.49002022,21.42987283513427,0.0,0.0
43133,550890,0.0019752383,0.15090677,0.12686704,0.1245213,10,0.0,74080,1182640,0.709159,0.5351161,0.55562407,0.55628246,0.71113425,0.68602294,0.6824911,0.6807675,8200,8712.515705108643,0.709159,0.44924444,0.49685806,0.48998466,9.299746991603563,0.0,0.0
43186,551420,0.40990147,0.100180104,0.13116717,0.12378722,10,0.0,74165,1183490,0.28361008,0.5790864,0.55183566,0.55698353,0.69351155,0.6792665,0.6830028,0.68074197,8209,8723.427724123001,0.28361008,0.52396363,0.49395448,0.48949116,8.454296190541267,0.0,0.0
43247,552030,0.3931497,0.16967714,0.1381066,0.12448659,10,0.0,74257,1184410,0.27992007,0.5155811,0.5431824,0.55628765,0.6730698,0.68525827,0.6812891,0.6807589,8218,8734.113644361496,0.27990592,0.46865,0.48582402,0.49190027,11.185281939879067,0.0,0.0
43300,552560,0.41318265,0.14301261,0.14451766,0.12654923,10,0.0,74351,1185350,0.28186235,0.53464127,0.5393941,0.55465174,0.695045,0.67765397,0.68391174,0.68120146,8227,8745.213543176651,0.28186235,0.4165582,0.469534,0.49105534,9.108804756909834,0.0,0.0
43352,553080,0.0,0.16537392,0.13917679,0.1263921,10,0.0,74435,1186190,0.66776067,0.50637525,0.54431117,0.55475545,0.66776067,0.67174923,0.683488,0.6811648,8235,8755.207180023193,0.66776067,0.45076436,0.46021268,0.49040246,12.78206422994102,0.0,0.0
43411,553670,0.3309141,0.09321983,0.12385067,0.12550503,10,0.0,74526,1187100,0.35842058,0.5835497,0.55331546,0.5554326,0.6893347,0.6767695,0.67716616,0.6809225,8244,8765.880302906036,0.28109545,0.53071225,0.46776775,0.49051836,8.558438224756785,0.0,0.0
43472,554280,0.4182662,0.1613166,0.13486533,0.12782048,10,0.0,74619,1188030,0.28171244,0.5255002,0.5441892,0.5531937,0.69997865,0.6868168,0.6790545,0.68100417,8253,8776.690253973007,0.28171244,0.417866,0.47676048,0.48799908,10.678735427917905,0.0,0.0
43527,554830,0.33081195,0.12268195,0.13935533,0.12677723,10,0.0,74711,1188950,0.3720965,0.56875694,0.54091865,0.5543668,0.70290846,0.6914389,0.68027395,0.68115526,8262,8787.696681976318,0.2778281,0.4760118,0.47437537,0.48924285,9.536217379076273,0.0,0.0
43580,555360,0.3317479,0.12790272,0.1267232,0.12758143,10,0.0,74794,1189780,0.33702844,0.54825956,0.5554631,0.5535189,0.66877633,0.67616224,0.6821863,0.6810904,8270,8797.300651788712,0.33702844,0.37295622,0.4729354,0.4858752,27.194418870028656,0.0,0.0
43634,555900,0.39191276,0.10739817,0.12347855,0.1282117,10,0.0,74887,1190710,0.27778035,0.5671407,0.55570596,0.5529982,0.6696931,0.67453885,0.67918456,0.68124795,8279,8808.17429280281,0.27778035,0.45325837,0.46488598,0.4854105,9.285049850949667,0.0,0.0
43687,556430,0.32839698,0.09225117,0.13919401,0.1300915,10,0.0,74967,1191510,0.32622236,0.59510696,0.5418263,0.5510856,0.65461934,0.6873581,0.6810204,0.6811847,8287,8817.71273136139,0.32622236,0.5062943,0.45424226,0.4817982,31.653093952463426,0.0,0.0
43745,557010,0.41468287,0.1264809,0.12976575,0.13046366,10,0.0,75060,1192440,0.28170365,0.5502008,0.5519072,0.55080175,0.6963865,0.67668164,0.6816729,0.681308,8296,8828.65019083023,0.28170365,0.44064617,0.47753665,0.4820139,12.434833034294408,0.0,0.0
43798,557540,0.28684786,0.13439593,0.13784255,0.13181905,10,0.0,75154,1193380,0.37592897,0.5458448,0.543281,0.54939926,0.6627768,0.68024075,0.68112344,0.6812183,8305,8839.54441523552,0.33424008,0.43466693,0.48019782,0.47931764,9.137765910629803,0.0,0.0
43860,558160,0.3092355,0.10058147,0.13998191,0.13203692,10,0.0,75246,1194300,0.3675862,0.57919395,0.5405365,0.54908943,0.6768217,0.6797754,0.6805183,0.68112636,8314,8850.325772047043,0.27778223,0.5232723,0.46835363,0.4789392,11.478620497896285,0.0,0.0
43914,558700,0.073274374,0.11150205,0.12979767,0.1326497,10,0.0,75330,1195140,0.58219177,0.56628907,0.5521639,0.5484612,0.65546614,0.67779106,0.68196154,0.6811109,8322,8860.20318365097,0.2839886,0.3911925,0.47254682,0.47647434,10.942191639874068,0.0,0.0
43963,559190,0.31046987,0.073673606,0.12534924,0.13300352,10,0.0,75422,1196060,0.38292658,0.6039983,0.5551825,0.54823405,0.69339645,0.67767185,0.680532,0.6812376,8330,8869.939433574677,0.30803698,0.5930772,0.45667216,0.47339255,13.565659956776743,0.0,0.0
44030,559860,0.30441052,0.12604113,0.1277675,0.13173577,10,0.0,75515,1196990,0.38336164,0.56667805,0.55344534,0.5493307,0.68777215,0.69271916,0.68121266,0.6810665,8340,8880.476585149765,0.38336164,0.42984158,0.46590787,0.47436628,13.700732874018577,0.0,0.0
44092,560480,0.32703787,0.14385776,0.13415787,0.13228449,10,0.0,75618,1198020,0.38203895,0.5845746,0.5513914,0.5490639,0.7090768,0.69572854,0.6850223,0.6812502,8350,8891.199187040329,0.29510242,0.47787523,0.45695722,0.47216004,13.107130368369917,0.0,0.0
44160,561160,0.36277795,0.07605224,0.116751775,0.13140951,10,0.0,75730,1199140,0.30862463,0.61849844,0.5681157,0.55008227,0.6714026,0.69455075,0.6848675,0.6814918,8361,8902.819578647614,0.30862463,0.5139758,0.47662967,0.4713662,13.315948295704379,0.0,0.0
44223,561790,0.31955215,0.10568396,0.126582,0.1321467,10,0.0,75833,1200170,0.360701,0.58763653,0.55613065,0.54939884,0.68025315,0.69332045,0.6827126,0.6815457,8371,8913.430456399918,0.360701,0.5343865,0.478649,0.47085747,10.1246174275149,0.0,0.0
44284,562400,0.37459517,0.13548598,0.12523536,0.13082814,10,0.0,75923,1201070,0.28709817,0.5408082,0.5600095,0.55076844,0.66169333,0.67629415,0.68524474,0.6815965,8380,8923.234361886978,0.28709817,0.52904856,0.49127805,0.4707868,31.998852580206854,0.0,0.0
44348,563040,0.016653717,0.12181997,0.13032179,0.1303856,10,0.0,76027,1202110,0.6416147,0.56906927,0.5539758,0.55128187,0.6582684,0.69088924,0.6842976,0.68166745,8390,8933.897361516953,0.38000205,0.41239238,0.46017358,0.47125357,12.214382105974945,0.0,0.0
44409,563650,0.34625685,0.12669826,0.121975176,0.12971762,10,0.0,76128,1203120,0.32698464,0.5612284,0.5615701,0.5523662,0.6732415,0.6879267,0.6835453,0.6820838,8400,8944.676059484482,0.32698464,0.467947,0.44177556,0.46936995,9.904408370200612,0.0,0.0
44466,564220,0.3575963,0.18078485,0.13619,0.12979442,10,0.0,76218,1204020,0.30996528,0.5039296,0.5457259,0.5522718,0.6675616,0.68471444,0.681916,0.6820662,8409,8954.355078697205,0.30996528,0.39416945,0.44054464,0.46767354,24.82380166071862,0.0,0.0
44532,564880,0.32948998,0.10986851,0.13730021,0.12991787,10,0.0,76321,1205050,0.34655866,0.568491,0.54416454,0.5521343,0.67604864,0.6783594,0.6814648,0.6820522,8419,8964.869410991669,0.28126815,0.48911244,0.468594,0.46714404,14.588391278624686,0.0,0.0
44594,565500,0.27585727,0.104082584,0.12238588,0.13022256,10,0.0,76423,1206070,0.3827291,0.5812092,0.5601423,0.5520065,0.6585864,0.6852918,0.68221945,0.68226695,8429,8975.651870727539,0.33409277,0.47589034,0.4772026,0.46775067,9.715948404964921,0.0,0.0
44656,566120,0.32919714,0.121414185,0.120859385,0.12934878,10,0.0,76515,1206990,0.38648185,0.56811404,0.56277966,0.55307716,0.715679,0.6895282,0.68325526,0.68237936,8438,8985.429783344269,0.34235054,0.49693957,0.48605022,0.46950096,36.416949932493736,0.0,0.0
44718,566740,0.36391354,0.18013796,0.13771622,0.130379,10,0.0,76618,1208020,0.30445516,0.5108074,0.54395926,0.5521686,0.6683687,0.6909453,0.6816753,0.6824669,8448,8995.977239608765,0.30445516,0.45149106,0.4714627,0.46825963,13.620284634873585,0.0,0.0
44775,567310,0.32892108,0.12334726,0.1370201,0.12992406,10,0.0,76710,1208940,0.37549102,0.56774426,0.54516804,0.5526057,0.7044121,0.6910915,0.6821882,0.68248475,8457,9005.709521770477,0.35861945,0.49742875,0.47388008,0.46846065,10.84666375477869,0.0,0.0
44842,567980,0.42058405,0.13585527,0.12617353,0.12844463,10,0.0,76821,1210050,0.29338643,0.5407957,0.55532765,0.5537714,0.7139705,0.676651,0.68194914,0.6824207,8468,9017.487725019455,0.29338643,0.38909093,0.4958532,0.47010937,8.956632242863028,0.0,0.0
44904,568600,0.37358168,0.12069225,0.13423389,0.12981042,10,0.0,76915,1210990,0.28762767,0.5738143,0.548533,0.5527459,0.66120934,0.6945065,0.682767,0.68255925,8477,9026.94372677803,0.28762767,0.51848924,0.4840717,0.4703808,10.890601785472253,0.0,0.0
44970,569260,0.3833624,0.10528638,0.12506194,0.12945272,10,0.0,77025,1212090,0.32951277,0.59140694,0.55941194,0.5529181,0.7128752,0.69669336,0.68447405,0.68267083,8488,9038.480883836746,0.32951277,0.58071256,0.49539018,0.4731937,12.503354406248482,0.0,0.0
45039,569950,0.33290154,0.13107327,0.1192807,0.12853259,10,0.0,77129,1213130,0.3673975,0.55800116,0.56536484,0.5542462,0.700299,0.6890744,0.6846997,0.68287283,8498,9049.25969839096,0.2827262,0.47384253,0.50362736,0.47602814,11.888404487108081,0.0,0.0
45102,570580,0.3357606,0.15668999,0.119205646,0.12804373,10,0.0,77231,1214150,0.33880407,0.52265036,0.56413007,0.5546123,0.67456466,0.6793403,0.68325853,0.68269676,8508,9059.710737228394,0.28669286,0.4291098,0.49324304,0.47718206,9.699407232032828,0.0,0.0
45161,571170,0.3213216,0.14494164,0.12977155,0.12915252,10,0.0,77322,1215060,0.3633951,0.5350294,0.55229896,0.5533324,0.6847167,0.67997104,0.6820704,0.6825137,8517,9069.375370502472,0.27932653,0.42478076,0.46122906,0.47513902,11.03011550276351,0.0,0.0
45228,571840,0.37348086,0.09338905,0.13262719,0.12906036,10,0.0,77435,1216190,0.29996008,0.5888596,0.5496559,0.55336434,0.67344093,0.6822487,0.6822831,0.6826587,8528,9081.182168722153,0.29996008,0.5414152,0.46280444,0.47455394,10.276476977239279,0.0,0.0
45288,572440,0.36419743,0.14475253,0.13717408,0.1302341,10,0.0,77528,1217120,0.34535843,0.5418266,0.5473125,0.55211526,0.70955586,0.6865791,0.68448657,0.6825127,8537,9090.745161056519,0.30345568,0.50165284,0.48591113,0.4741428,10.823247807315768,0.0,0.0
45357,573130,0.3434722,0.15890394,0.1254068,0.12955153,10,0.0,77639,1218230,0.34577885,0.52325857,0.5577181,0.55284727,0.68925107,0.6821626,0.6831249,0.68250006,8548,9102.40928697586,0.34577885,0.43834895,0.47809836,0.47625598,12.481840298185443,0.0,0.0
45418,573740,0.31529635,0.11833598,0.13942988,0.13076362,10,0.0,77739,1219230,0.37874365,0.5660551,0.54383403,0.55160755,0.69404,0.684391,0.683264,0.6825654,8558,9113.243129968643,0.35016754,0.41736716,0.46732926,0.47774366,9.437042680285863,0.0,0.0
45483,574390,0.28298524,0.089078225,0.12821417,0.12936774,10,0.0,77841,1220250,0.37562218,0.5900593,0.55392987,0.55319077,0.6586074,0.6791375,0.68214417,0.68254185,8568,9123.787405729294,0.33584845,0.44764766,0.47733065,0.48044923,11.533744895574102,0.0,0.0
45542,574980,0.29636753,0.1274273,0.117918625,0.1294053,10,0.0,77933,1221170,0.36673105,0.563271,0.56575114,0.5533471,0.6630986,0.69069827,0.6836697,0.6827972,8577,9133.260210752487,0.34293184,0.502099,0.49691647,0.4816078,10.487201990273663,0.0,0.0
45615,575710,0.3773907,0.19100359,0.141876,0.13059804,10,0.0,78044,1222280,0.2824668,0.53848606,0.54603136,0.55221397,0.6598575,0.6907497,0.6844426,0.6827903,8588,9144.99806547165,0.2824668,0.4320301,0.48325223,0.48186573,12.258157849898426,0.0,0.0
45674,576300,0.35217384,0.1564655,0.13770758,0.13145317,10,0.0,78146,1223300,0.33130464,0.53035825,0.5480362,0.5514497,0.6834785,0.6868238,0.6857437,0.68293947,8598,9155.690070390701,0.33130464,0.44177517,0.47296438,0.48046204,10.18811919186914,0.0,0.0
45736,576920,0.40023813,0.16309385,0.14403786,0.1323375,10,0.0,78236,1224200,0.2890416,0.51553005,0.5379853,0.55061597,0.68927974,0.67862386,0.6820232,0.68295443,8607,9165.227996110916,0.2890416,0.44669622,0.46280998,0.48023054,29.752090972093654,0.0,0.0
45795,577510,0.3806355,0.089406505,0.13978085,0.13134834,10,0.0,78326,1225100,0.2781952,0.58838075,0.54167295,0.5515575,0.6588307,0.6777873,0.68145376,0.68289256,8616,9174.872925281525,0.27773654,0.44489694,0.44690666,0.47736832,11.520597687257945,0.0,0.0
45862,578180,0.0,0.14011775,0.12868159,0.13089389,10,0.0,78439,1226230,0.69311315,0.52631533,0.55022925,0.5519127,0.69311315,0.66643304,0.67891085,0.6828052,8627,9186.698559999466,0.69311315,0.44791564,0.44691566,0.47624743,13.550964442765864,0.0,0.0
45927,578830,0.33096072,0.098101564,0.13578366,0.13143615,10,0.0,78539,1227230,0.38049015,0.5808427,0.5437925,0.5512207,0.7114509,0.67894423,0.6795761,0.6826664,8637,9197.191587686539,0.277885,0.5663878,0.48502463,0.4761673,14.00305414055056,0.0,0.0
45990,579460,0.30806562,0.07516275,0.12728505,0.13155888,10,0.0,78641,1228250,0.36610505,0.6051238,0.55599356,0.5508827,0.6741707,0.6802866,0.6832785,0.6824651,8647,9207.825372934341,0.31021476,0.5033461,0.5005231,0.4759111,12.721295524848859,0.0,0.0
46049,580050,0.32484478,0.0897093,0.1216431,0.13225646,10,0.0,78733,1229170,0.35917562,0.5886472,0.55643827,0.54992384,0.6840204,0.6783565,0.678967,0.6820682,8656,9217.466418266296,0.35646442,0.5263341,0.4720184,0.47329992,12.987347079188897,0.0,0.0
46116,580720,0.32667807,0.13594702,0.12977539,0.13287142,10,0.0,78835,1230190,0.33431646,0.55076903,0.55453026,0.54966843,0.6609945,0.686716,0.68199676,0.6821936,8666,9227.988671302795,0.2981912,0.5247621,0.48046333,0.47412252,14.16253453851346,0.0,0.0
46179,581350,0.35733545,0.12223574,0.1296579,0.13255595,10,0.0,78937,1231210,0.35101384,0.56082666,0.55517906,0.5503125,0.7083493,0.68306243,0.684837,0.68233687,8676,9238.571308851242,0.3024589,0.508832,0.49617335,0.4767648,13.65500464900652,0.0,0.0
46244,582000,0.37364113,0.063536294,0.12469479,0.13060689,10,0.0,79039,1232230,0.29817528,0.6160782,0.5579174,0.5522244,0.6718164,0.6796144,0.68261224,0.6823017,8686,9249.205953598022,0.29240763,0.52571404,0.49202648,0.47906932,14.346181025147436,0.0,0.0
46304,582600,0.33376682,0.08362015,0.11780591,0.13037375,10,0.0,79138,1233220,0.36008263,0.5961221,0.5645607,0.5523791,0.69384944,0.6797423,0.6823666,0.68223184,8696,9260.070839881897,0.36008263,0.59034234,0.49635535,0.47979078,41.460891295128945,0.0,0.0
46367,583230,0.01660502,0.15581782,0.121417716,0.12981969,10,0.0,79238,1234220,0.6435252,0.52302736,0.56390893,0.5525625,0.6601302,0.6788452,0.6853267,0.6825088,8706,9270.592162132263,0.36254483,0.42736635,0.4906732,0.47917187,12.971678390020264,0.0,0.0
46431,583870,0.35071105,0.14164536,0.13855761,0.1293991,10,0.0,79339,1235230,0.34300822,0.5447107,0.5445175,0.55317754,0.69371927,0.6754242,0.68059677,0.68235016,8716,9281.345845222473,0.2779019,0.44862622,0.46640086,0.48024762,13.239127909619357,0.0,0.0
46497,584530,0.31773072,0.17030425,0.14741045,0.13225074,10,0.0,79441,1236250,0.37135845,0.5216809,0.5339863,0.5504813,0.6890892,0.6941906,0.6811611,0.6822467,8726,9292.060388088226,0.35484946,0.45095935,0.4635748,0.47824028,12.984476409684095,0.0,0.0
46558,585140,0.29593927,0.10857844,0.13586918,0.13170227,10,0.0,79544,1237280,0.38315547,0.5852019,0.5466767,0.5506946,0.67909473,0.69378036,0.6825459,0.682259,8736,9303.107028245926,0.37780026,0.51957804,0.49093613,0.47929326,9.176697254169746,0.0,0.0
46622,585780,0.0,0.11542264,0.11860762,0.13001774,10,0.0,79637,1238210,0.6569315,0.56870985,0.5686434,0.55230105,0.6569315,0.6882248,0.6838616,0.68213576,8745,9312.799619197845,0.6569315,0.5241881,0.5083258,0.47966734,30.612944381026896,0.0,0.0
46679,586350,0.36909223,0.10013781,0.11738749,0.12892634,10,0.0,79728,1239120,0.34572345,0.58906305,0.57192874,0.55354995,0.7148157,0.6892008,0.68584824,0.68227243,8754,9322.268355607986,0.34572345,0.5674352,0.49978578,0.48211107,15.405639583380012,0.0,0.0
46742,586980,0.32739183,0.09274263,0.13651711,0.12826864,10,0.0,79831,1240150,0.3835412,0.5897094,0.54493207,0.55403966,0.710933,0.682452,0.6814493,0.68211704,8764,9332.800946235657,0.338935,0.47534853,0.47109154,0.48309106,13.046225204948373,0.0,0.0
46807,587630,0.01582998,0.10824607,0.13597755,0.12904367,10,0.0,79932,1241160,0.66514766,0.5650137,0.5424052,0.5532587,0.68097764,0.6732598,0.67850906,0.68203735,8774,9343.559735298157,0.3447847,0.5415716,0.45695007,0.4842072,32.056692056416914,0.0,0.0
46861,588170,0.36350006,0.09919381,0.1291561,0.12909321,10,0.0,80022,1242060,0.297307,0.5966175,0.551377,0.5530097,0.6608071,0.69581133,0.68053323,0.6822873,8783,9353.13221669197,0.297307,0.5453262,0.4653556,0.48331267,11.240199371784321,0.0,0.0
46929,588850,0.32714412,0.07774447,0.13113691,0.1286751,10,0.0,80122,1243060,0.32692155,0.61054826,0.5494815,0.5535497,0.65406567,0.6882927,0.68061846,0.68205035,8793,9363.795046567917,0.32692155,0.5726149,0.48661965,0.4834134,25.965681230909425,0.0,0.0
46987,589430,0.32168478,0.1715964,0.12526447,0.128715,10,0.0,80222,1244060,0.35337675,0.51257575,0.55535406,0.5534446,0.6750615,0.68417215,0.6806186,0.6820551,8803,9374.522891759872,0.35337675,0.47393742,0.48832458,0.4825356,11.057638972373198,0.0,0.0
47048,590040,0.2979494,0.07250162,0.13104992,0.12925534,10,0.0,80314,1244980,0.3672568,0.60472167,0.5507394,0.55293995,0.6652062,0.6772233,0.6817892,0.68216676,8812,9384.210248470306,0.34125072,0.50968045,0.4692278,0.4823079,13.95432336417878,0.0,0.0
47116,590720,0.38389185,0.17508027,0.15450102,0.13116226,10,0.0,80423,1246070,0.2782263,0.51112545,0.52734107,0.5511731,0.66211814,0.68620574,0.6818421,0.6821031,8823,9395.807931423187,0.2782263,0.4597171,0.469138,0.48164898,10.578154893920953,0.0,0.0
